Frame,Ball,x,y
120,1,0.502,0.046
121,1,0.497,0.043
122,1,0.492,0.043
123,1,0.486,0.043
124,1,0.482,0.043
125,1,0.483,0.043
126,1,0.477,0.050
127,1,0.473,0.057
128,1,0.470,0.065
129,1,0.465,0.076
130,1,0.462,0.089
131,1,0.462,0.089
132,1,0.456,0.104
133,1,0.453,0.121
134,1,0.450,0.139
135,1,0.445,0.160
136,1,0.442,0.181
137,1,0.442,0.182
138,1,0.438,0.204
139,1,0.435,0.228
140,1,0.432,0.253
141,1,0.428,0.282
142,1,0.425,0.307
143,1,0.423,0.310
144,1,0.420,0.344
145,1,0.418,0.374
146,1,0.415,0.401
147,1,0.412,0.438
148,1,0.411,0.461
149,1,0.410,0.463
150,1,0.439,0.461
151,1,0.479,0.436
152,1,0.502,0.426
153,1,0.524,0.419
154,1,0.539,0.418
155,1,0.540,0.415
156,1,0.554,0.414
157,1,0.566,0.417
158,1,0.577,0.421
159,1,0.588,0.424
160,1,0.595,0.429
161,1,0.595,0.431
162,1,0.602,0.439
163,1,0.612,0.446
164,1,0.619,0.457
165,1,0.623,0.469
166,1,0.632,0.481
167,1,0.630,0.478
168,1,0.637,0.493
169,1,0.644,0.504
170,1,0.648,0.522
171,1,0.653,0.540
172,1,0.658,0.554
173,1,0.659,0.553
174,1,0.662,0.531
175,1,0.661,0.493
176,1,0.663,0.468
177,1,0.660,0.439
178,1,0.658,0.424
179,1,0.657,0.422
180,1,0.653,0.406
181,1,0.652,0.392
182,1,0.652,0.383
183,1,0.652,0.375
184,1,0.651,0.368
185,1,0.652,0.371
186,1,0.652,0.364
187,1,0.652,0.361
188,1,0.650,0.361
189,1,0.650,0.361
190,1,0.646,0.364
191,1,0.647,0.365
192,1,0.645,0.369
193,1,0.644,0.376
194,1,0.641,0.386
195,1,0.641,0.399
196,1,0.638,0.411
197,1,0.638,0.412
198,1,0.637,0.426
199,1,0.635,0.446
200,1,0.634,0.457
201,1,0.631,0.481
202,1,0.630,0.500
203,1,0.630,0.499
204,1,0.628,0.526
205,1,0.627,0.544
206,1,0.624,0.524
207,1,0.623,0.499
208,1,0.622,0.481
209,1,0.622,0.481
210,1,0.618,0.472
211,1,0.616,0.463
212,1,0.616,0.453
213,1,0.615,0.446
214,1,0.613,0.440
215,1,0.613,0.439
216,1,0.613,0.438
217,1,0.611,0.436
218,1,0.609,0.438
219,1,0.608,0.440
220,1,0.606,0.447
221,1,0.607,0.446
222,1,0.608,0.451
223,1,0.608,0.446
224,1,0.608,0.444
225,1,0.607,0.443
226,1,0.609,0.446
227,1,0.608,0.446
228,1,0.609,0.449
229,1,0.609,0.456
230,1,0.610,0.467
231,1,0.609,0.471
232,1,0.609,0.483
233,1,0.610,0.485
234,1,0.609,0.496
235,1,0.609,0.514
236,1,0.609,0.524
237,1,0.600,0.461
238,1,0.604,0.465
239,1,0.604,0.464
240,1,0.604,0.468
241,1,0.606,0.471
242,1,0.605,0.481
243,1,0.608,0.486
244,1,0.609,0.494
245,1,0.609,0.494
246,1,0.610,0.504
247,1,0.613,0.512
248,1,0.613,0.526
249,1,0.613,0.540
250,1,0.612,0.553
251,1,0.613,0.553
252,1,0.612,0.568
253,1,0.611,0.589
254,1,0.611,0.601
255,1,0.611,0.625
256,1,0.610,0.646
257,1,0.610,0.646
258,1,0.610,0.639
259,1,0.609,0.633
260,1,0.608,0.636
261,1,0.608,0.629
262,1,0.608,0.631
263,1,0.609,0.631
264,1,0.608,0.628
265,0,-1.000,-1.000
266,0,-1.000,-1.000
267,0,-1.000,-1.000
268,1,0.602,0.637
269,1,0.602,0.637
270,1,0.602,0.636
271,1,0.602,0.637
272,1,0.602,0.639
273,1,0.602,0.639
274,0,-1.000,-1.000
275,0,-1.000,-1.000
276,0,-1.000,-1.000
277,0,-1.000,-1.000
278,0,-1.000,-1.000
