Frame,Ball,x,y
348,1,0.371,0.306
349,1,0.369,0.279
350,1,0.368,0.263
351,1,0.367,0.263
352,1,0.366,0.246
353,1,0.363,0.236
354,1,0.362,0.228
355,1,0.362,0.221
356,1,0.361,0.217
357,1,0.361,0.215
358,1,0.360,0.214
359,1,0.359,0.212
360,1,0.359,0.211
361,1,0.359,0.214
362,1,0.359,0.217
363,1,0.359,0.217
364,1,0.359,0.221
365,1,0.359,0.228
366,1,0.359,0.231
367,1,0.359,0.239
368,1,0.361,0.246
369,1,0.360,0.247
370,1,0.359,0.256
371,1,0.361,0.265
372,1,0.362,0.275
373,1,0.361,0.286
374,1,0.362,0.297
375,1,0.362,0.297
376,1,0.363,0.308
377,1,0.362,0.321
378,1,0.365,0.333
379,1,0.365,0.346
380,1,0.365,0.358
381,1,0.364,0.358
382,0,-1.000,-1.000
383,1,0.366,0.383
384,1,0.366,0.381
385,1,0.366,0.381
386,0,-1.000,-1.000
387,0,-1.000,-1.000
388,0,-1.000,-1.000
389,1,0.362,0.374
390,1,0.362,0.376
391,1,0.362,0.375
392,1,0.362,0.378
393,1,0.362,0.378
394,1,0.362,0.382
395,0,-1.000,-1.000
396,0,-1.000,-1.000
397,0,-1.000,-1.000
398,1,0.360,0.386
399,1,0.360,0.385
400,1,0.359,0.388
401,1,0.359,0.388
402,0,-1.000,-1.000
403,0,-1.000,-1.000
