Frame,Ball,x,y
417,1,0.297,0.726
418,1,0.293,0.765
419,1,0.288,0.806
420,1,0.285,0.826
421,1,0.284,0.825
422,1,0.280,0.833
423,1,0.279,0.842
424,1,0.275,0.850
425,1,0.273,0.865
426,1,0.269,0.879
427,1,0.268,0.881
428,1,0.266,0.894
429,1,0.264,0.904
430,1,0.263,0.917
431,1,0.262,0.926
432,1,0.259,0.931
433,1,0.260,0.931
434,1,0.258,0.939
435,1,0.257,0.944
436,1,0.255,0.953
437,1,0.255,0.956
438,1,0.253,0.961
439,1,0.254,0.960
440,1,0.254,0.965
441,1,0.254,0.967
