Frame,Ball,x,y
279,1,0.626,0.426
280,1,0.625,0.436
281,1,0.626,0.438
282,1,0.626,0.450
283,1,0.620,0.446
284,1,0.603,0.381
285,1,0.589,0.342
286,1,0.578,0.314
287,1,0.578,0.314
288,1,0.569,0.285
289,1,0.560,0.264
290,1,0.552,0.240
291,1,0.541,0.222
292,1,0.537,0.207
293,1,0.537,0.207
294,1,0.527,0.196
295,1,0.520,0.185
296,1,0.512,0.176
297,1,0.505,0.171
298,1,0.497,0.165
299,1,0.498,0.168
300,1,0.492,0.165
301,1,0.484,0.168
302,1,0.478,0.169
303,1,0.473,0.175
304,1,0.467,0.181
305,1,0.466,0.181
306,1,0.459,0.188
307,1,0.455,0.199
308,1,0.448,0.212
309,1,0.441,0.226
310,1,0.436,0.243
311,1,0.436,0.243
312,1,0.430,0.261
313,1,0.423,0.282
314,1,0.420,0.304
315,1,0.414,0.326
316,1,0.409,0.350
317,1,0.409,0.353
318,1,0.403,0.376
319,1,0.399,0.403
320,1,0.395,0.431
321,1,0.391,0.460
322,1,0.387,0.490
323,1,0.388,0.489
324,1,0.385,0.440
325,1,0.385,0.408
326,1,0.385,0.383
327,1,0.387,0.372
328,1,0.386,0.361
329,1,0.385,0.362
330,1,0.385,0.353
331,1,0.385,0.347
332,1,0.385,0.343
333,1,0.385,0.343
334,1,0.384,0.343
335,1,0.385,0.340
336,1,0.384,0.343
337,1,0.384,0.349
338,1,0.384,0.353
339,1,0.383,0.357
340,1,0.385,0.364
341,1,0.384,0.362
342,1,0.394,0.362
343,1,0.406,0.360
344,1,0.423,0.354
345,1,0.431,0.350
346,1,0.441,0.347
347,1,0.443,0.347
348,1,0.451,0.346
349,1,0.463,0.349
350,1,0.468,0.347
351,1,0.475,0.353
352,1,0.484,0.358
353,1,0.484,0.361
354,1,0.491,0.368
355,1,0.499,0.375
356,1,0.505,0.383
357,1,0.509,0.396
358,1,0.516,0.411
359,1,0.518,0.411
360,1,0.522,0.428
361,1,0.527,0.440
362,1,0.533,0.457
363,1,0.538,0.476
364,1,0.544,0.496
365,1,0.543,0.496
366,1,0.548,0.519
367,1,0.548,0.519
368,1,0.540,0.481
369,1,0.534,0.456
370,1,0.528,0.436
371,1,0.527,0.436
372,1,0.521,0.415
373,1,0.516,0.403
374,1,0.515,0.396
375,1,0.513,0.385
376,1,0.510,0.378
377,1,0.511,0.379
378,1,0.510,0.378
379,0,-1.000,-1.000
380,0,-1.000,-1.000
381,0,-1.000,-1.000
382,0,-1.000,-1.000
383,0,-1.000,-1.000
384,0,-1.000,-1.000
385,0,-1.000,-1.000
386,1,0.489,0.390
387,1,0.487,0.396
388,1,0.484,0.407
389,1,0.484,0.408
390,1,0.484,0.418
391,1,0.504,0.394
392,1,0.502,0.397
393,1,0.504,0.397
394,0,-1.000,-1.000
395,0,-1.000,-1.000
396,1,0.541,0.333
397,1,0.548,0.328
398,1,0.557,0.324
399,1,0.566,0.322
400,1,0.573,0.321
401,1,0.573,0.324
402,1,0.580,0.324
403,1,0.588,0.328
404,1,0.593,0.332
405,1,0.598,0.340
406,1,0.604,0.350
407,1,0.604,0.350
408,1,0.609,0.360
409,1,0.615,0.371
410,1,0.620,0.386
411,1,0.625,0.404
412,1,0.629,0.421
413,1,0.629,0.421
414,1,0.633,0.438
415,1,0.593,0.407
416,1,0.571,0.379
417,1,0.555,0.362
418,1,0.539,0.353
419,0,-1.000,-1.000
420,1,0.526,0.342
421,1,0.511,0.331
422,1,0.502,0.326
423,1,0.492,0.325
424,1,0.484,0.324
425,1,0.482,0.324
426,1,0.478,0.326
427,1,0.472,0.328
428,1,0.464,0.333
429,1,0.458,0.338
430,1,0.453,0.346
431,1,0.454,0.346
432,1,0.449,0.353
433,1,0.446,0.362
434,1,0.439,0.372
435,1,0.437,0.385
436,1,0.434,0.393
437,1,0.431,0.393
438,1,0.430,0.406
439,1,0.429,0.411
440,1,0.437,0.406
441,1,0.441,0.396
442,1,0.445,0.383
443,1,0.445,0.382
444,1,0.448,0.378
445,1,0.452,0.376
446,1,0.455,0.378
447,1,0.459,0.381
448,1,0.464,0.385
449,1,0.465,0.383
450,1,0.469,0.388
451,1,0.473,0.392
452,1,0.475,0.399
453,1,0.477,0.410
454,1,0.480,0.421
455,1,0.481,0.421
456,1,0.484,0.433
457,1,0.487,0.450
458,1,0.490,0.468
459,1,0.491,0.482
460,1,0.495,0.497
461,1,0.495,0.499
462,1,0.495,0.508
463,1,0.498,0.479
464,1,0.498,0.461
465,1,0.498,0.440
466,1,0.496,0.426
467,1,0.498,0.425
468,1,0.501,0.415
469,1,0.501,0.404
470,1,0.502,0.400
471,0,-1.000,-1.000
472,0,-1.000,-1.000
473,0,-1.000,-1.000
474,0,-1.000,-1.000
475,0,-1.000,-1.000
476,0,-1.000,-1.000
477,1,0.496,0.388
478,1,0.495,0.393
479,1,0.495,0.393
480,1,0.495,0.396
481,1,0.495,0.407
482,1,0.496,0.418
483,1,0.496,0.425
484,1,0.495,0.439
485,1,0.496,0.438
486,1,0.495,0.450
487,1,0.496,0.442
488,1,0.507,0.394
489,1,0.514,0.328
490,1,0.518,0.293
491,1,0.519,0.292
492,1,0.526,0.243
493,1,0.531,0.212
494,1,0.537,0.178
495,1,0.541,0.156
496,1,0.545,0.129
497,1,0.546,0.128
498,1,0.551,0.108
499,1,0.555,0.089
500,1,0.559,0.071
501,1,0.562,0.057
502,1,0.564,0.046
503,1,0.564,0.049
504,1,0.568,0.039
505,1,0.571,0.032
506,1,0.574,0.028
507,1,0.577,0.025
508,1,0.580,0.025
509,1,0.580,0.025
510,1,0.583,0.026
511,1,0.584,0.031
512,1,0.588,0.036
513,1,0.590,0.044
514,1,0.592,0.056
515,1,0.592,0.054
516,1,0.595,0.068
517,1,0.596,0.081
518,1,0.598,0.100
519,1,0.599,0.115
520,1,0.602,0.139
521,1,0.601,0.139
522,1,0.602,0.158
523,1,0.603,0.185
524,1,0.604,0.207
525,1,0.604,0.235
526,1,0.606,0.263
527,1,0.606,0.261
528,1,0.606,0.290
529,1,0.608,0.321
530,1,0.609,0.350
531,1,0.609,0.383
532,1,0.609,0.415
533,1,0.609,0.414
534,1,0.610,0.450
535,1,0.610,0.479
536,1,0.613,0.476
537,1,0.613,0.426
538,1,0.613,0.399
539,1,0.615,0.397
540,1,0.616,0.378
541,1,0.615,0.364
542,1,0.615,0.357
543,1,0.616,0.353
544,1,0.615,0.347
545,1,0.616,0.347
546,1,0.616,0.347
547,1,0.615,0.346
548,1,0.615,0.347
549,1,0.615,0.351
550,1,0.615,0.354
551,1,0.615,0.354
552,1,0.616,0.356
553,1,0.620,0.344
554,1,0.620,0.335
555,1,0.623,0.332
556,1,0.625,0.331
557,1,0.625,0.331
558,1,0.627,0.328
559,1,0.629,0.326
560,1,0.629,0.331
561,1,0.631,0.333
562,1,0.630,0.340
563,1,0.630,0.340
564,1,0.634,0.347
565,1,0.633,0.354
566,1,0.634,0.364
567,1,0.635,0.374
568,1,0.634,0.390
569,1,0.634,0.392
570,1,0.634,0.406
571,1,0.635,0.419
572,1,0.634,0.438
573,1,0.634,0.454
574,1,0.635,0.469
575,1,0.635,0.471
576,1,0.634,0.457
577,1,0.634,0.433
578,1,0.634,0.414
579,1,0.633,0.403
580,1,0.634,0.390
581,1,0.633,0.390
582,1,0.633,0.382
583,1,0.634,0.379
584,1,0.637,0.378
585,1,0.637,0.379
586,1,0.638,0.378
587,1,0.637,0.376
588,1,0.637,0.378
589,1,0.637,0.381
590,1,0.636,0.389
591,1,0.637,0.393
592,1,0.635,0.400
593,1,0.636,0.401
594,1,0.636,0.410
595,1,0.635,0.421
596,1,0.637,0.432
597,1,0.637,0.443
598,1,0.637,0.456
599,1,0.637,0.456
600,1,0.637,0.472
601,1,0.637,0.487
602,1,0.627,0.421
603,1,0.619,0.353
604,1,0.614,0.304
605,1,0.614,0.304
606,1,0.609,0.260
607,1,0.603,0.221
608,1,0.596,0.188
609,1,0.592,0.157
610,1,0.588,0.128
611,1,0.586,0.126
612,1,0.580,0.101
613,1,0.578,0.081
614,1,0.575,0.068
615,1,0.571,0.049
616,1,0.566,0.036
617,1,0.565,0.036
618,1,0.561,0.024
619,1,0.558,0.014
620,1,0.555,0.007
621,1,0.549,0.006
622,1,0.545,0.001
623,1,0.546,0.001
624,1,0.542,0.001
625,1,0.537,0.003
626,1,0.534,0.008
627,1,0.528,0.017
628,1,0.525,0.025
629,1,0.525,0.025
630,1,0.522,0.035
631,1,0.518,0.047
632,1,0.514,0.062
633,1,0.509,0.078
634,1,0.505,0.097
635,1,0.505,0.094
636,1,0.502,0.118
637,1,0.499,0.138
638,1,0.495,0.161
639,1,0.492,0.186
640,1,0.489,0.214
641,1,0.488,0.214
642,1,0.485,0.236
643,1,0.482,0.271
644,1,0.480,0.299
645,1,0.476,0.326
646,1,0.474,0.353
647,1,0.476,0.353
648,1,0.470,0.389
649,1,0.469,0.424
650,0,-1.000,-1.000
651,1,0.512,0.365
652,1,0.522,0.353
653,1,0.523,0.349
654,1,0.530,0.342
655,1,0.536,0.335
656,1,0.541,0.328
657,1,0.546,0.328
658,1,0.548,0.326
659,1,0.549,0.325
660,1,0.552,0.326
661,1,0.554,0.329
662,1,0.556,0.333
663,1,0.559,0.339
664,1,0.567,0.331
665,1,0.567,0.332
666,1,0.573,0.318
667,1,0.577,0.317
668,1,0.580,0.317
669,1,0.588,0.317
670,1,0.593,0.319
671,1,0.592,0.321
672,1,0.595,0.325
673,1,0.599,0.331
674,1,0.603,0.335
675,1,0.605,0.344
676,1,0.609,0.353
677,1,0.609,0.354
678,1,0.613,0.365
679,1,0.614,0.378
680,1,0.617,0.392
681,1,0.620,0.407
682,1,0.621,0.422
683,1,0.621,0.424
684,1,0.623,0.444
685,1,0.625,0.461
686,1,0.627,0.482
687,1,0.627,0.503
688,1,0.629,0.526
689,1,0.629,0.526
690,1,0.630,0.521
691,1,0.629,0.483
692,1,0.630,0.463
693,1,0.627,0.444
694,1,0.627,0.426
695,1,0.627,0.425
696,1,0.627,0.410
697,1,0.626,0.399
698,1,0.626,0.388
699,1,0.627,0.381
700,1,0.627,0.376
701,1,0.627,0.376
702,1,0.627,0.375
703,1,0.627,0.375
704,1,0.627,0.376
705,1,0.628,0.378
706,1,0.627,0.383
707,1,0.627,0.381
708,1,0.627,0.388
709,1,0.626,0.394
710,1,0.626,0.403
711,1,0.627,0.410
712,1,0.627,0.421
713,1,0.626,0.424
714,1,0.627,0.435
715,1,0.625,0.449
716,1,0.621,0.442
717,1,0.604,0.392
718,1,0.591,0.353
719,1,0.591,0.351
720,1,0.577,0.311
721,1,0.570,0.285
722,1,0.558,0.257
723,1,0.549,0.236
724,1,0.540,0.211
725,1,0.541,0.214
726,1,0.530,0.192
727,1,0.521,0.178
728,1,0.513,0.167
729,1,0.506,0.157
730,1,0.498,0.146
731,1,0.499,0.147
732,1,0.491,0.140
733,1,0.483,0.133
734,1,0.477,0.135
735,1,0.468,0.136
736,1,0.459,0.138
737,1,0.461,0.138
738,1,0.453,0.143
739,1,0.447,0.150
740,1,0.440,0.158
741,1,0.432,0.168
742,1,0.425,0.179
743,1,0.426,0.182
744,1,0.419,0.193
745,1,0.412,0.211
746,1,0.406,0.231
747,1,0.398,0.249
748,1,0.391,0.269
749,1,0.394,0.275
750,1,0.386,0.299
751,1,0.380,0.321
752,1,0.375,0.346
753,1,0.371,0.372
754,1,0.365,0.403
755,1,0.363,0.406
756,1,0.361,0.435
757,1,0.354,0.464
758,1,0.352,0.493
759,1,0.347,0.526
760,1,0.345,0.556
761,1,0.344,0.558
762,1,0.340,0.590
763,1,0.336,0.628
764,1,0.333,0.658
765,1,0.330,0.694
766,1,0.327,0.726
767,1,0.327,0.728
768,1,0.324,0.761
769,1,0.320,0.800
770,1,0.320,0.831
771,1,0.317,0.867
772,1,0.316,0.893
773,1,0.315,0.890
774,1,0.316,0.875
775,1,0.316,0.868
776,1,0.318,0.863
777,1,0.317,0.856
778,1,0.319,0.854
779,1,0.319,0.854
780,1,0.320,0.854
781,1,0.320,0.858
782,1,0.320,0.860
783,1,0.320,0.865
784,1,0.321,0.876
785,1,0.321,0.876
786,1,0.322,0.886
787,1,0.323,0.892
788,1,0.323,0.887
789,1,0.323,0.885
790,1,0.325,0.882
791,1,0.325,0.883
792,1,0.326,0.887
793,1,0.327,0.890
794,1,0.328,0.892
795,1,0.328,0.890
796,1,0.328,0.892
797,1,0.330,0.892
798,1,0.328,0.893
799,1,0.327,0.893
800,1,0.327,0.892
801,1,0.327,0.892
802,1,0.327,0.892
803,1,0.327,0.892
804,1,0.327,0.892
805,1,0.327,0.892
806,1,0.327,0.892
