Frame,Ball,x,y
416,1,0.618,0.562
417,1,0.618,0.561
418,1,0.620,0.561
419,1,0.620,0.557
420,1,0.620,0.558
421,1,0.620,0.560
422,1,0.620,0.558
423,1,0.622,0.561
424,1,0.621,0.560
425,1,0.622,0.558
