Frame,Ball,x,y
329,1,0.407,0.408
330,1,0.402,0.422
331,1,0.402,0.422
332,1,0.396,0.446
333,1,0.391,0.468
334,1,0.387,0.490
335,1,0.383,0.512
336,1,0.378,0.532
337,1,0.378,0.532
338,1,0.374,0.556
339,1,0.370,0.588
340,1,0.368,0.611
341,1,0.363,0.642
342,1,0.361,0.664
343,1,0.360,0.665
344,1,0.384,0.629
345,1,0.418,0.569
346,1,0.438,0.543
347,1,0.456,0.512
348,1,0.469,0.494
349,1,0.470,0.494
350,1,0.483,0.478
351,1,0.494,0.467
352,1,0.505,0.456
353,1,0.512,0.450
354,1,0.520,0.446
355,1,0.520,0.446
356,1,0.528,0.443
357,1,0.534,0.444
358,1,0.541,0.443
359,1,0.548,0.447
360,1,0.553,0.450
361,1,0.553,0.451
362,1,0.558,0.458
363,1,0.564,0.464
364,1,0.566,0.471
365,1,0.573,0.483
366,1,0.577,0.490
367,1,0.577,0.490
368,1,0.581,0.500
369,1,0.586,0.515
370,1,0.588,0.529
371,1,0.594,0.544
372,1,0.596,0.536
373,1,0.598,0.537
374,0,-1.000,-1.000
375,1,0.604,0.510
376,1,0.606,0.501
377,1,0.607,0.494
378,1,0.609,0.487
379,1,0.609,0.487
380,1,0.610,0.485
381,1,0.611,0.479
382,1,0.611,0.481
383,1,0.610,0.483
384,1,0.613,0.489
385,1,0.612,0.487
386,1,0.612,0.492
387,1,0.614,0.503
388,1,0.613,0.511
389,1,0.614,0.522
390,1,0.614,0.531
391,1,0.616,0.531
392,1,0.616,0.547
393,1,0.616,0.561
394,1,0.616,0.578
395,1,0.616,0.597
396,1,0.616,0.611
397,1,0.616,0.613
398,1,0.616,0.631
399,1,0.617,0.653
400,1,0.616,0.672
401,1,0.617,0.694
402,1,0.613,0.607
403,1,0.615,0.610
404,1,0.618,0.536
405,1,0.614,0.447
406,1,0.615,0.400
407,1,0.614,0.340
408,1,0.613,0.306
409,1,0.613,0.306
410,1,0.613,0.271
411,1,0.614,0.237
412,1,0.613,0.211
413,1,0.613,0.189
414,1,0.615,0.169
415,1,0.614,0.169
416,1,0.613,0.154
417,1,0.613,0.138
418,1,0.613,0.126
419,1,0.614,0.115
420,1,0.615,0.107
421,1,0.615,0.108
422,1,0.613,0.103
423,1,0.615,0.097
424,1,0.613,0.096
425,1,0.614,0.094
426,1,0.615,0.096
427,1,0.614,0.096
428,1,0.615,0.097
429,1,0.614,0.103
430,1,0.616,0.106
431,1,0.616,0.111
432,1,0.616,0.122
433,1,0.615,0.121
434,1,0.616,0.133
435,1,0.616,0.144
436,1,0.617,0.157
437,1,0.616,0.169
438,1,0.617,0.183
439,1,0.616,0.183
440,1,0.616,0.199
441,1,0.618,0.215
442,1,0.617,0.232
443,1,0.618,0.247
444,1,0.618,0.267
445,1,0.618,0.267
446,1,0.617,0.283
447,1,0.598,0.326
448,1,0.562,0.360
449,1,0.529,0.400
450,1,0.503,0.431
451,1,0.504,0.432
452,1,0.484,0.456
453,1,0.463,0.485
454,1,0.449,0.504
455,1,0.431,0.535
456,1,0.421,0.554
457,1,0.421,0.553
458,1,0.409,0.574
459,1,0.396,0.601
460,1,0.386,0.621
461,1,0.377,0.647
462,1,0.366,0.668
463,1,0.367,0.669
464,1,0.360,0.692
465,1,0.351,0.719
466,1,0.343,0.742
467,1,0.334,0.772
468,1,0.329,0.792
469,1,0.328,0.793
470,1,0.324,0.799
471,1,0.320,0.804
472,1,0.316,0.801
473,1,0.313,0.799
474,1,0.312,0.804
475,1,0.313,0.806
476,1,0.312,0.810
477,1,0.309,0.817
478,1,0.305,0.815
479,1,0.305,0.818
480,1,0.304,0.821
481,1,0.304,0.819
482,1,0.305,0.821
483,1,0.302,0.822
484,1,0.302,0.824
485,1,0.302,0.825
486,1,0.302,0.824
487,1,0.302,0.826
488,1,0.302,0.826
489,1,0.301,0.826
490,1,0.301,0.826
491,1,0.300,0.826
492,1,0.300,0.826
493,1,0.300,0.826
494,1,0.300,0.826
495,1,0.300,0.826
496,1,0.300,0.826
497,1,0.300,0.826
498,1,0.300,0.826
499,1,0.300,0.826
500,1,0.300,0.826
501,1,0.300,0.826
